//Infinity SDlogger
//Ver0.33
[Head]
SondeName=ASTD152-ALC-R02
SondeNo=0315
SensorType=D0D1T1C1C2K0U3O0TOB0
Channel=10
DelayTime=0
PreHeat=5000
MeasMode=0
BurstTime=1
BurstCnt=1
Interval=1000
SampleCnt=425       
StartTime=2025/08/26 10:31:54
EndTime=2025/08/26 10:38:58
DepAdjRho=1.0250
ECA=0
ECB=1
ECDeg=25
ECCoef=0.022
CHLA=0
CHLB=1
CoefDate=2018/08/27
Ch1=-7.027595e-01,+2.161007e-04,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.714067e+00,+1.062201e-03,-1.196327e-08,+2.638040e-13,-3.010376e-18,+2.176796e-23,+0.000000e+00,+0.000000e+00,
Ch4=+5.010445e-02,+3.809940e+01,+3.164015e-02,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-4.734926e+00,+7.539691e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch7=-8.423751e+00,+1.271962e-02,+6.610446e-08,+2.867850e-14,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch8=-4.240523e+01,+2.142968e+06,-5.590543e+03,+1.189900e-02,+4.000000e-03,+1.082000e-04,+0.000000e+00,+1.000000e+00,
Ch9=-5.569065e+00,+1.069652e-03,-1.276158e-08,+2.996936e-13,-3.733113e-18,+2.715745e-23,+0.000000e+00,+0.000000e+00,
Ch10=0.000000000e00,3.484000000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
BuzzerEN=0
BuzzerInterval=1
COMMENT= 
SensorType2=06070303000202020302
BuzzerNumber=1
DepM=0
CondDepB=0
FilmNo=175120BA
[Item]
日付情報,時刻情報,深度 [m],水温 [℃],塩分 [ ],電導度 [mS/cm],EC25 [μS/cm],Density [kg/m^3],σT [ ],Chl-Flu. [ppb],Chl-a [μg/l],濁度中ﾚﾝｼﾞ [FTU],DO [%],Weiss-DO [mg/l],電池電圧 [V],G&G-DO [mg/l],B&K-DO [mg/l],
2025/08/26,10:37:08,26.9163,17.367,34.412,44.597,53596.635,1025.094,24.975,1.33,1.33,0.06,79.86,6.216,8.24,6.226,6.227,
2025/08/26,10:37:09,26.4004,17.383,34.450,44.657,53646.214,1025.118,25.001,1.43,1.43,0.05,79.89,6.215,8.25,6.225,6.226,
2025/08/26,10:37:10,26.3574,17.421,34.420,44.659,53594.950,1025.085,24.968,1.24,1.24,0.08,80.01,6.220,8.24,6.230,6.230,
2025/08/26,10:37:11,26.2929,17.435,34.412,44.663,53580.978,1025.076,24.959,1.26,1.26,0.06,80.08,6.225,8.22,6.235,6.236,
2025/08/26,10:37:12,25.8199,17.463,34.444,44.728,53618.930,1025.091,24.977,1.58,1.58,0.05,80.25,6.233,8.23,6.244,6.244,
2025/08/26,10:37:13,25.5834,17.518,34.446,44.785,53608.749,1025.078,24.965,1.60,1.60,0.06,80.49,6.242,8.24,6.253,6.253,
2025/08/26,10:37:14,25.4759,17.558,34.425,44.800,53570.442,1025.052,24.940,1.55,1.55,0.06,80.87,6.272,8.25,6.282,6.283,
2025/08/26,10:37:15,25.1534,17.579,34.443,44.841,53589.753,1025.059,24.948,1.61,1.61,0.06,81.09,6.286,8.25,6.297,6.297,
2025/08/26,10:37:16,24.8955,17.631,34.392,44.833,53507.422,1025.007,24.897,1.72,1.72,0.05,81.35,6.302,8.25,6.312,6.313,
2025/08/26,10:37:17,24.6160,17.637,34.385,44.831,53496.789,1024.999,24.890,1.62,1.62,0.10,81.55,6.317,8.24,6.328,6.328,
2025/08/26,10:37:18,24.3365,17.634,34.385,44.828,53496.884,1024.998,24.890,1.53,1.53,0.06,81.61,6.321,8.22,6.332,6.332,
2025/08/26,10:37:19,24.1430,17.632,34.407,44.851,53527.422,1025.014,24.908,1.59,1.59,0.06,81.59,6.319,8.25,6.330,6.330,
2025/08/26,10:37:20,23.8205,17.664,34.401,44.875,53511.160,1025.000,24.895,1.97,1.97,0.04,81.74,6.327,8.25,6.338,6.338,
2025/08/26,10:37:21,23.7775,17.689,34.393,44.890,53494.408,1024.988,24.883,1.76,1.76,0.08,81.81,6.330,8.24,6.341,6.341,
2025/08/26,10:37:22,23.5195,17.716,34.378,44.900,53468.254,1024.969,24.865,1.87,1.87,0.08,81.98,6.341,8.24,6.352,6.352,
2025/08/26,10:37:23,23.2831,17.704,34.387,44.899,53483.450,1024.978,24.875,2.63,2.63,0.06,82.02,6.345,8.24,6.356,6.356,
2025/08/26,10:37:24,23.0681,17.710,34.417,44.939,53523.075,1024.998,24.896,1.81,1.81,0.08,82.04,6.345,8.25,6.355,6.356,
2025/08/26,10:37:25,22.7886,17.742,34.384,44.932,53469.645,1024.964,24.863,1.86,1.86,0.06,82.08,6.345,8.24,6.356,6.356,
2025/08/26,10:37:26,22.5736,17.751,34.400,44.959,53489.959,1024.973,24.873,1.71,1.71,0.08,82.19,6.352,8.25,6.363,6.363,
2025/08/26,10:37:27,22.1651,17.795,34.420,45.026,53507.461,1024.976,24.878,1.82,1.82,0.09,82.27,6.351,8.25,6.362,6.362,
2025/08/26,10:37:28,21.9501,17.850,34.398,45.054,53464.125,1024.945,24.847,1.61,1.61,0.08,82.56,6.368,8.22,6.378,6.379,
2025/08/26,10:37:29,21.7996,17.866,34.394,45.066,53455.347,1024.937,24.841,1.72,1.72,0.08,82.71,6.378,8.27,6.389,6.390,
2025/08/26,10:37:30,21.6062,17.892,34.376,45.070,53424.680,1024.916,24.821,2.15,2.15,0.08,82.80,6.383,8.24,6.394,6.395,
2025/08/26,10:37:31,21.3052,17.912,34.428,45.150,53491.725,1024.950,24.855,1.84,1.84,0.06,82.92,6.387,8.25,6.398,6.399,
2025/08/26,10:37:32,20.9827,17.981,34.446,45.240,53501.389,1024.945,24.852,1.88,1.88,0.08,83.15,6.396,8.24,6.407,6.407,
2025/08/26,10:37:33,20.8752,18.092,34.411,45.309,53428.658,1024.891,24.798,1.83,1.83,0.05,83.41,6.402,8.23,6.414,6.414,
2025/08/26,10:37:34,20.6602,18.194,34.434,45.436,53437.439,1024.882,24.790,1.85,1.85,0.08,83.84,6.427,8.24,6.438,6.439,
2025/08/26,10:37:35,20.1872,18.388,34.549,45.764,53554.918,1024.920,24.831,2.04,2.04,0.08,84.40,6.441,8.24,6.453,6.453,
2025/08/26,10:37:36,20.0153,18.616,34.413,45.830,53318.083,1024.758,24.669,2.15,2.15,0.09,85.21,6.481,8.25,6.493,6.494,
2025/08/26,10:37:37,19.8003,18.742,34.385,45.921,53252.938,1024.704,24.616,2.80,2.80,0.09,85.91,6.520,8.25,6.532,6.533,
2025/08/26,10:37:38,19.5423,18.847,34.371,46.010,53212.586,1024.666,24.579,2.45,2.45,0.06,86.52,6.553,8.25,6.566,6.567,
2025/08/26,10:37:39,19.3273,18.911,34.367,46.067,53193.213,1024.645,24.560,2.07,2.07,0.06,87.00,6.582,8.23,6.595,6.596,
2025/08/26,10:37:40,19.0048,18.998,34.418,46.215,53245.382,1024.660,24.577,2.35,2.35,0.08,87.31,6.594,8.22,6.607,6.607,
2025/08/26,10:37:41,18.8973,19.107,34.396,46.297,53194.166,1024.616,24.533,2.26,2.26,0.08,87.76,6.616,8.24,6.629,6.630,
2025/08/26,10:37:42,18.5963,19.241,34.353,46.378,53107.615,1024.547,24.465,2.48,2.48,0.06,88.01,6.618,8.25,6.632,6.632,
2025/08/26,10:37:43,18.3599,19.297,34.319,46.394,53049.260,1024.506,24.425,2.22,2.22,0.12,88.40,6.644,8.23,6.657,6.658,
2025/08/26,10:37:44,18.0804,19.317,34.331,46.427,53060.915,1024.508,24.428,2.68,2.68,0.13,88.65,6.658,8.25,6.671,6.672,
2025/08/26,10:37:45,17.7794,19.351,34.327,46.456,53048.704,1024.495,24.417,2.45,2.45,0.10,88.77,6.661,8.25,6.675,6.675,
2025/08/26,10:37:46,17.6074,19.389,34.322,46.488,53034.296,1024.481,24.403,3.02,3.02,0.13,88.96,6.674,8.24,6.687,6.688,
2025/08/26,10:37:47,17.4354,19.424,34.309,46.506,53009.474,1024.461,24.384,2.37,2.37,0.14,89.07,6.677,8.24,6.690,6.691,
2025/08/26,10:37:48,17.1774,19.434,34.295,46.499,52988.045,1024.447,24.371,2.68,2.68,0.14,89.18,6.685,8.25,6.699,6.699,
2025/08/26,10:37:49,16.9409,19.425,34.299,46.495,52995.508,1024.451,24.377,2.47,2.47,0.12,89.09,6.678,8.24,6.692,6.692,
2025/08/26,10:37:50,16.5325,19.435,34.302,46.509,52997.220,1024.449,24.376,2.44,2.44,0.13,89.13,6.681,8.22,6.694,6.695,
2025/08/26,10:37:51,16.2530,19.439,34.297,46.508,52990.227,1024.443,24.372,2.44,2.44,0.12,89.18,6.684,8.26,6.698,6.698,
2025/08/26,10:37:52,16.0595,19.438,34.298,46.507,52991.215,1024.443,24.372,2.43,2.43,0.14,89.21,6.687,8.24,6.700,6.701,
2025/08/26,10:37:53,15.7585,19.437,34.297,46.505,52990.012,1024.441,24.372,2.16,2.16,0.14,89.27,6.691,8.23,6.705,6.705,
2025/08/26,10:37:54,15.5435,19.436,34.298,46.506,52991.647,1024.441,24.373,2.30,2.30,0.19,89.18,6.684,8.24,6.697,6.698,
2025/08/26,10:37:55,15.3285,19.436,34.299,46.507,52993.259,1024.442,24.374,2.41,2.41,0.15,89.21,6.686,8.25,6.699,6.700,
2025/08/26,10:37:56,14.8771,19.438,34.295,46.503,52987.297,1024.436,24.371,2.74,2.74,0.17,89.21,6.685,8.22,6.698,6.699,
2025/08/26,10:37:57,14.7051,19.445,34.310,46.528,53006.544,1024.445,24.380,2.38,2.38,0.15,89.24,6.686,8.25,6.700,6.700,
2025/08/26,10:37:58,14.4256,19.459,34.301,46.531,52990.529,1024.433,24.369,2.62,2.62,0.18,89.43,6.699,8.24,6.712,6.713,
2025/08/26,10:37:59,14.1461,19.476,34.292,46.536,52974.366,1024.420,24.358,2.83,2.83,0.15,89.50,6.702,8.23,6.715,6.716,
2025/08/26,10:38:00,13.9311,19.489,34.273,46.527,52945.905,1024.402,24.340,2.45,2.45,0.14,89.55,6.705,8.22,6.719,6.719,
2025/08/26,10:38:01,13.5442,19.541,34.397,46.728,53106.106,1024.481,24.421,2.86,2.86,0.15,89.70,6.706,8.24,6.720,6.721,
2025/08/26,10:38:02,13.2862,20.552,34.818,48.261,53495.838,1024.534,24.476,4.19,4.19,0.18,91.25,6.668,8.24,6.683,6.684,
2025/08/26,10:38:03,13.1787,21.330,34.247,48.334,52579.712,1023.888,23.831,3.15,3.15,0.23,94.48,6.852,8.25,6.868,6.868,
2025/08/26,10:38:04,12.7702,21.443,34.220,48.413,52523.922,1023.835,23.779,3.41,3.41,0.18,96.17,6.957,8.24,6.973,6.974,
2025/08/26,10:38:05,12.4692,21.611,34.283,48.663,52583.189,1023.836,23.781,2.81,2.81,0.14,97.14,7.000,8.24,7.016,7.017,
2025/08/26,10:38:06,12.3402,21.758,34.265,48.788,52534.974,1023.781,23.727,2.94,2.94,0.10,97.76,7.029,8.25,7.046,7.047,
2025/08/26,10:38:07,12.0608,21.999,34.256,49.019,52485.119,1023.706,23.653,2.82,2.82,0.13,98.03,7.026,8.25,7.043,7.043,
2025/08/26,10:38:08,11.6523,22.250,34.280,49.302,52477.907,1023.652,23.601,2.72,2.72,0.10,98.72,7.040,8.23,7.057,7.058,
2025/08/26,10:38:09,11.4803,22.453,34.255,49.476,52413.143,1023.575,23.525,2.99,2.99,0.10,99.46,7.063,8.25,7.080,7.081,
2025/08/26,10:38:10,11.3943,22.615,34.191,49.558,52302.455,1023.480,23.430,2.74,2.74,0.08,100.20,7.099,8.24,7.116,7.117,
2025/08/26,10:38:11,10.9643,22.855,34.179,49.785,52250.940,1023.401,23.353,3.04,3.04,0.09,100.70,7.117,8.23,7.135,7.136,
2025/08/26,10:38:12,10.5773,22.960,34.179,49.891,52234.974,1023.369,23.322,2.52,2.52,0.09,101.38,7.142,8.25,7.160,7.161,
2025/08/26,10:38:13,10.4698,23.067,34.122,49.925,52142.118,1023.294,23.249,2.62,2.62,0.09,101.90,7.170,8.24,7.188,7.189,
2025/08/26,10:38:14,10.2334,23.114,34.111,49.957,52119.810,1023.271,23.227,2.61,2.61,0.28,102.00,7.171,8.23,7.190,7.191,
2025/08/26,10:38:15,9.8034,23.166,34.117,50.018,52121.687,1023.259,23.217,2.64,2.64,0.13,102.03,7.166,8.25,7.185,7.186,
2025/08/26,10:38:16,9.5239,23.185,34.121,50.042,52123.805,1023.255,23.214,2.86,2.86,0.10,102.17,7.170,8.26,7.188,7.189,
2025/08/26,10:38:17,9.2444,23.225,34.128,50.092,52127.811,1023.248,23.208,2.64,2.64,0.14,102.23,7.170,8.23,7.188,7.189,
2025/08/26,10:38:18,9.0509,23.298,34.121,50.156,52107.093,1023.220,23.181,2.67,2.67,0.10,102.30,7.171,8.25,7.190,7.191,
2025/08/26,10:38:19,8.8359,23.403,34.149,50.299,52130.980,1023.210,23.172,2.61,2.61,0.12,102.42,7.165,8.23,7.183,7.184,
2025/08/26,10:38:20,8.4060,23.652,34.128,50.524,52067.939,1023.120,23.083,2.63,2.63,0.26,102.68,7.158,8.25,7.177,7.178,
2025/08/26,10:38:21,8.0190,23.724,34.094,50.552,52011.953,1023.071,23.036,2.21,2.21,0.13,103.29,7.186,8.23,7.204,7.205,
2025/08/26,10:38:22,7.9760,23.747,34.080,50.558,51990.750,1023.054,23.020,2.32,2.32,0.14,103.53,7.195,8.24,7.214,7.215,
2025/08/26,10:38:23,7.6535,23.761,34.085,50.578,51994.795,1023.052,23.019,2.29,2.29,0.13,103.39,7.183,8.24,7.202,7.203,
2025/08/26,10:38:24,7.1806,24.042,34.152,50.952,52048.999,1023.018,22.987,2.06,2.06,0.12,103.58,7.169,8.24,7.188,7.189,
2025/08/26,10:38:25,6.9871,24.312,34.051,51.092,51876.683,1022.861,22.830,1.84,1.84,0.12,104.57,7.207,8.23,7.226,7.227,
2025/08/26,10:38:26,6.7506,24.321,34.072,51.130,51904.650,1022.873,22.844,1.86,1.86,0.10,105.03,7.230,8.24,7.250,7.251,
2025/08/26,10:38:27,6.4711,24.387,34.055,51.173,51872.508,1022.839,22.811,1.85,1.85,0.12,105.34,7.247,8.23,7.267,7.268,
2025/08/26,10:38:28,6.1271,24.543,34.145,51.453,51975.513,1022.860,22.833,1.79,1.79,0.14,105.69,7.251,8.23,7.271,7.272,
2025/08/26,10:38:29,5.9121,24.707,34.016,51.446,51780.328,1022.712,22.687,1.88,1.88,0.13,106.28,7.279,8.24,7.298,7.299,
2025/08/26,10:38:30,5.6756,24.775,34.025,51.527,51783.500,1022.697,22.673,1.82,1.82,0.13,106.77,7.298,8.25,7.318,7.319,
2025/08/26,10:38:31,5.3102,24.796,34.035,51.561,51794.068,1022.697,22.674,1.61,1.61,0.13,106.95,7.308,8.25,7.327,7.329,
2025/08/26,10:38:32,4.9662,24.827,34.034,51.591,51788.579,1022.685,22.663,1.62,1.62,0.14,107.08,7.316,8.22,7.336,7.337,
2025/08/26,10:38:33,4.7512,24.864,34.044,51.644,51798.718,1022.681,22.660,1.51,1.51,0.15,107.13,7.308,8.23,7.328,7.329,
2025/08/26,10:38:34,4.4287,24.902,34.008,51.632,51744.087,1022.640,22.621,1.55,1.55,0.13,107.30,7.316,8.25,7.336,7.338,
2025/08/26,10:38:35,4.1707,24.891,34.020,51.639,51762.495,1022.652,22.634,1.52,1.52,0.12,107.34,7.321,8.24,7.341,7.342,
2025/08/26,10:38:36,3.8483,24.897,34.057,51.693,51810.873,1022.676,22.660,1.46,1.46,0.14,107.43,7.323,8.25,7.343,7.345,
2025/08/26,10:38:37,3.5043,24.940,34.028,51.698,51766.252,1022.640,22.625,1.44,1.44,0.14,107.32,7.308,8.24,7.328,7.329,
2025/08/26,10:38:38,3.2248,24.961,34.027,51.718,51762.809,1022.632,22.618,1.50,1.50,0.15,107.57,7.334,8.25,7.354,7.356,
2025/08/26,10:38:39,3.0098,24.955,34.027,51.712,51763.054,1022.632,22.619,1.45,1.45,0.17,107.37,7.314,8.24,7.334,7.335,
2025/08/26,10:38:40,2.6228,24.991,34.030,51.753,51763.229,1022.623,22.611,1.35,1.35,0.13,107.58,7.327,8.23,7.347,7.349,
2025/08/26,10:38:41,2.3219,24.994,34.041,51.770,51776.887,1022.628,22.618,1.30,1.30,0.14,107.54,7.317,8.23,7.337,7.338,
2025/08/26,10:38:42,1.9994,25.037,34.049,51.826,51783.405,1022.620,22.612,1.32,1.32,0.17,107.58,7.321,8.23,7.341,7.342,
2025/08/26,10:38:43,1.6769,25.074,34.044,51.856,51771.680,1022.604,22.596,1.28,1.28,0.17,107.67,7.319,8.25,7.339,7.340,
2025/08/26,10:38:44,1.4619,25.084,34.031,51.848,51753.061,1022.590,22.584,1.23,1.23,0.17,107.59,7.311,8.24,7.331,7.333,
2025/08/26,10:38:45,1.0964,25.093,34.028,51.853,51747.364,1022.583,22.579,1.18,1.18,0.18,107.82,7.329,8.24,7.349,7.350,
2025/08/26,10:38:46,0.7525,25.113,34.029,51.875,51746.023,1022.576,22.573,1.16,1.16,0.22,107.57,7.304,8.22,7.325,7.326,
2025/08/26,10:38:47,0.5160,25.118,34.037,51.891,51756.744,1022.580,22.578,1.16,1.16,0.31,107.69,7.312,8.25,7.332,7.333,
2025/08/26,10:38:48,0.2150,25.171,9.335,16.033,15972.965,1004.011,4.010,11.59,11.59,-1.20,107.78,8.420,8.25,8.443,8.443,
2025/08/26,10:38:49,0.1720,25.176,1.276,2.491,2481.525,997.965,-2.036,0.20,0.20,-0.01,106.94,8.769,8.25,8.792,8.792,
2025/08/26,10:38:50,0.1720,25.063,0.579,1.168,1166.144,997.469,-2.532,0.67,0.67,-5.51,105.79,8.725,8.25,8.748,8.748,
2025/08/26,10:38:51,0.1935,25.090,1.060,2.084,2080.031,997.825,-2.176,0.51,0.51,3.33,104.97,8.624,8.26,8.647,8.647,
2025/08/26,10:38:52,0.1935,25.094,1.027,2.023,2018.890,997.799,-2.202,19.93,19.93,100.57,103.73,8.526,8.24,8.548,8.549,
2025/08/26,10:38:53,0.1720,25.155,0.804,1.605,1599.065,997.615,-2.386,12.33,12.33,19.28,102.78,8.460,8.25,8.481,8.482,
2025/08/26,10:38:54,0.1720,25.041,0.547,1.106,1104.970,997.450,-2.550,115.44,115.44,155.83,101.79,8.395,8.25,8.417,8.417,
2025/08/26,10:38:55,0.1720,25.061,0.762,1.521,1518.469,997.608,-2.393,138.53,138.53,189.57,101.34,8.348,8.25,8.370,8.370,
2025/08/26,10:38:56,0.1720,25.173,0.420,0.860,856.437,997.321,-2.680,0.27,0.27,0.06,101.14,8.353,8.24,8.374,8.375,
2025/08/26,10:38:57,0.1720,25.168,0.532,1.079,1075.185,997.406,-2.595,0.23,0.23,0.01,100.73,8.318,8.25,8.339,8.339,
2025/08/26,10:38:58,0.1720,25.337,0.342,0.706,700.682,997.219,-2.782,0.23,0.23,0.00,100.45,8.300,8.25,8.321,8.322,
